Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,LineAmount,Year
517951,22272,FELTCRAFT DOLL MARIA,6,2010-08-03 11:53:00,2.95,12621.0,Germany,17.700000000000003,2010
501441,35921,EASTER BUNNY HANGING GARLAND,1,2010-03-16 13:44:00,5.06,,United Kingdom,5.06,2010
548373,21071,VINTAGE BILLBOARD DRINK ME MUG,4,2011-03-30 16:34:00,2.46,,United Kingdom,9.84,2011
539451,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-17 16:59:00,8.47,,United Kingdom,8.47,2010
514362,84884A,ANT WHITE WIRE HEART SPIRAL,5,2010-07-01 17:54:00,3.95,14154.0,United Kingdom,19.75,2010
575331,23207,LUNCH BAG ALPHABET DESIGN,10,2011-11-09 13:52:00,1.65,13209.0,United Kingdom,16.5,2011
581019,22174,PHOTO CUBE,24,2011-12-07 10:11:00,1.65,14794.0,United Kingdom,39.599999999999994,2011
502856,47502,POLKADOT CUTLERY 24 PCS IN TRAY,1,2010-03-28 15:05:00,12.75,14078.0,United Kingdom,12.75,2010
555276,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,1,2011-06-01 17:28:00,2.46,,United Kingdom,2.46,2011
545979,22052,VINTAGE CARAVAN GIFT WRAP,25,2011-03-08 12:30:00,0.42,12748.0,United Kingdom,10.5,2011
528888,21488,RED WHITE SCARF  HOT WATER BOTTLE,24,2010-10-25 12:34:00,3.45,13408.0,United Kingdom,82.80000000000001,2010
526091,20713,JUMBO BAG OWLS,10,2010-10-08 12:18:00,1.95,13564.0,United Kingdom,19.5,2010
524354,22188,BLACK HEART CARD HOLDER,8,2010-09-28 16:50:00,3.95,17048.0,United Kingdom,31.6,2010
566290,23188,VINTAGE  2 METER FOLDING RULER,1,2011-09-11 15:24:00,1.65,14456.0,United Kingdom,1.65,2011
526248,21754,HOME BUILDING BLOCK WORD,3,2010-10-11 10:15:00,5.95,13090.0,United Kingdom,17.85,2010
537240,22616,PACK OF 12 LONDON TISSUES ,2,2010-12-06 10:08:00,0.85,,United Kingdom,1.7,2010
531735,22833,HALL CABINET WITH 3 DRAWERS,1,2010-11-09 12:28:00,49.95,17428.0,United Kingdom,49.95,2010
562454,21098,CHRISTMAS TOILET ROLL,12,2011-08-05 10:31:00,1.25,15128.0,United Kingdom,15.0,2011
526679,21115,ROSE CARAVAN DOORSTOP,1,2010-10-12 16:08:00,6.75,17003.0,United Kingdom,6.75,2010
536039,22738,RIBBON REEL SNOWY VILLAGE,5,2010-11-29 17:19:00,1.65,17223.0,United Kingdom,8.25,2010
575739,22968,ROSE COTTAGE KEEPSAKE BOX ,4,2011-11-11 09:05:00,19.96,,United Kingdom,79.84,2011
547400,84970s,HANGING HEART ZINC T-LIGHT HOLDER,2,2011-03-22 16:56:00,2.08,,United Kingdom,4.16,2011
553997,22629,SPACEBOY LUNCH BOX ,64,2011-05-20 11:34:00,1.65,12656.0,France,105.6,2011
551004,21558,SKULL LUNCH BOX WITH CUTLERY ,2,2011-04-26 09:48:00,4.96,,United Kingdom,9.92,2011
507624,20718,RED SPOTTY SHOPPER BAG,10,2010-05-10 14:34:00,1.25,16873.0,United Kingdom,12.5,2010
558888,23144,ZINC T-LIGHT HOLDER STARS SMALL,6,2011-07-04 15:29:00,0.83,14056.0,United Kingdom,4.9799999999999995,2011
508228,21916,SET 12 RETRO WHITE CHALK STICKS,1,2010-05-13 16:49:00,0.81,,United Kingdom,0.81,2010
559128,21179,NO JUNK MAIL METAL SIGN,1,2011-07-06 12:39:00,0.39,17238.0,United Kingdom,0.39,2011
566400,23427,STOOL HOME SWEET HOME ,1,2011-09-12 13:16:00,12.5,17139.0,United Kingdom,12.5,2011
578247,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-11-23 12:39:00,2.95,14581.0,United Kingdom,2.95,2011
526273,22837,HOT WATER BOTTLE BABUSHKA ,1,2010-10-11 11:34:00,4.65,16520.0,United Kingdom,4.65,2010
511808,21898,POTTING SHED ROSE CANDLE,1,2010-06-10 15:31:00,2.95,17377.0,United Kingdom,2.95,2010
529133,22091,EMPIRE TISSUE BOX,1,2010-10-26 14:47:00,2.51,,United Kingdom,2.51,2010
505681,21903,MAN FLU METAL SIGN,2,2010-04-23 16:02:00,2.1,15747.0,United Kingdom,4.2,2010
574733,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,12,2011-11-06 15:17:00,0.39,17082.0,United Kingdom,4.68,2011
558478,22427,ENAMEL FLOWER JUG CREAM,1,2011-06-29 16:07:00,5.95,16775.0,United Kingdom,5.95,2011
578707,22595,GINGHAM HEART DECORATION,4,2011-11-25 11:20:00,0.85,17870.0,United Kingdom,3.4,2011
495310,20676,RED SPOTTY BOWL,8,2010-01-22 14:17:00,1.25,12531.0,Germany,10.0,2010
533737,21243,PINK  POLKADOT PLATE ,3,2010-11-18 13:55:00,3.36,,United Kingdom,10.08,2010
509001,21917,SET 12 KIDS  WHITE CHALK STICKS,3,2010-05-19 13:22:00,0.42,15581.0,United Kingdom,1.26,2010
565617,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2011-09-05 15:30:00,5.79,,United Kingdom,5.79,2011
550458,22260,FELT EGG COSY BLUE RABBIT ,6,2011-04-18 13:13:00,1.63,,United Kingdom,9.78,2011
491038,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2009-12-09 09:34:00,9.95,13097.0,United Kingdom,19.9,2009
537208,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2010-12-05 15:12:00,2.1,15889.0,United Kingdom,2.1,2010
501906,20749,ASSORTED COLOUR MINI CASES,2,2010-03-21 16:02:00,7.95,17340.0,United Kingdom,15.9,2010
536054,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2010-11-30 09:52:00,3.39,17739.0,United Kingdom,81.36,2010
500857,22059,CERAMIC STRWBERRY DESIGN MUG,3,2010-03-10 12:23:00,1.49,15911.0,United Kingdom,4.47,2010
529573,22065,CHRISTMAS PUDDING TRINKET POT ,4,2010-10-28 18:54:00,1.45,16242.0,United Kingdom,5.8,2010
533000,21680,WOODLAND  STICKERS,6,2010-11-15 14:49:00,0.85,16686.0,United Kingdom,5.1,2010
560773,22082,RIBBON REEL STRIPES DESIGN ,1,2011-07-20 16:17:00,3.29,,United Kingdom,3.29,2011
509743,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,2010-05-25 13:21:00,2.25,17841.0,United Kingdom,2.25,2010
563149,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-08-12 11:41:00,1.06,13695.0,United Kingdom,101.76,2011
578515,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,1,2011-11-24 13:40:00,2.95,16885.0,United Kingdom,2.95,2011
543470,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-02-08 14:58:00,1.95,16951.0,United Kingdom,23.4,2011
578088,84836,ZINC METAL HEART DECORATION,3,2011-11-22 16:47:00,1.25,16376.0,United Kingdom,3.75,2011
498291,85066,CREAM SWEETHEART MINI CHEST,4,2010-02-18 08:49:00,12.75,14322.0,United Kingdom,51.0,2010
534410,22365,DOORMAT RESPECTABLE HOUSE,2,2010-11-22 14:36:00,7.95,16812.0,United Kingdom,15.9,2010
528082,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2010-10-20 12:53:00,3.25,16521.0,United Kingdom,3.25,2010
568392,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-09-27 10:08:00,0.19,14272.0,United Kingdom,4.5600000000000005,2011
528764,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-10-24 16:03:00,3.75,16904.0,United Kingdom,3.75,2010
573585,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,4,2011-10-31 14:41:00,2.46,,United Kingdom,9.84,2011
530962,20958,PORCELAIN HANGING BELL LARGE,4,2010-11-04 19:12:00,1.95,17913.0,United Kingdom,7.8,2010
529339,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,2,2010-10-27 16:23:00,2.55,16382.0,United Kingdom,5.1,2010
525448,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2010-10-05 14:05:00,1.65,16938.0,United Kingdom,1.65,2010
568057,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6,2011-09-23 12:56:00,2.46,,United Kingdom,14.76,2011
576686,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-11-16 12:08:00,2.95,16916.0,United Kingdom,8.850000000000001,2011
553013,22383,LUNCH BAG SUKI DESIGN ,2,2011-05-12 18:19:00,4.13,,United Kingdom,8.26,2011
544812,22727,ALARM CLOCK BAKELIKE RED ,2,2011-02-23 15:58:00,7.46,,United Kingdom,14.92,2011
574561,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,3,2011-11-04 15:52:00,3.29,,United Kingdom,9.870000000000001,2011
535322,22147,FELTCRAFT BUTTERFLY HEARTS,1,2010-11-25 15:19:00,3.36,,United Kingdom,3.36,2010
527044,22028,PENNY FARTHING BIRTHDAY CARD,24,2010-10-14 12:41:00,0.42,13756.0,United Kingdom,10.08,2010
491662,82616A,BUBBLE GUM SCARF KNITTING KIT,2,2009-12-13 11:16:00,2.95,15169.0,United Kingdom,5.9,2009
546910,22998,TRAVEL CARD WALLET KEEP CALM,2,2011-03-17 19:46:00,0.42,13969.0,United Kingdom,0.84,2011
501663,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2010-03-18 14:09:00,0.85,12615.0,France,10.2,2010
549238,22569,FELTCRAFT CUSHION BUTTERFLY,1,2011-04-07 11:30:00,3.75,14667.0,United Kingdom,3.75,2011
560772,84875B,GREEN SQUARE COMPACT MIRROR,1,2011-07-20 16:12:00,2.46,,United Kingdom,2.46,2011
543803,22522,CHILDS GARDEN FORK BLUE ,5,2011-02-13 12:05:00,0.85,17126.0,United Kingdom,4.25,2011
508614,84406B,CREAM CUPID HEARTS COAT HANGER,2,2010-05-17 13:18:00,3.25,13432.0,United Kingdom,6.5,2010
521202,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,20,2010-09-02 17:52:00,1.66,,United Kingdom,33.199999999999996,2010
506615,37502,TEA TIME MUG IN GIFT BOX,5,2010-04-30 15:57:00,2.95,15808.0,United Kingdom,14.75,2010
576463,20961,STRAWBERRY BATH SPONGE ,1,2011-11-15 11:37:00,1.25,17974.0,United Kingdom,1.25,2011
559898,22652,TRAVEL SEWING KIT,1,2011-07-13 12:18:00,1.65,16225.0,United Kingdom,1.65,2011
544456,84306,S/3 PINK SQUARE PLANTERS ROSES,1,2011-02-20 13:21:00,10.95,14803.0,United Kingdom,10.95,2011
535953,20676,RED RETROSPOT BOWL,3,2010-11-29 12:13:00,1.25,15039.0,United Kingdom,3.75,2010
557595,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-06-21 11:19:00,0.95,15507.0,United Kingdom,1.9,2011
530346,22508,DOORSTOP RETROSPOT HEART,16,2010-11-02 15:42:00,3.39,14733.0,United Kingdom,54.24,2010
503986,22559,SEASIDE FRISBEE ,24,2010-04-09 10:12:00,1.25,16040.0,United Kingdom,30.0,2010
558563,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-06-30 13:43:00,1.25,14561.0,United Kingdom,15.0,2011
578844,22129,PARTY CONES CANDY DECORATION,2,2011-11-25 16:14:00,2.46,,United Kingdom,4.92,2011
494381,46776C,WOVEN FROST CUSHION COVER,4,2010-01-13 17:44:00,4.21,,United Kingdom,16.84,2010
495698,21354,TOAST ITS - BEST MUM,6,2010-01-26 12:30:00,1.25,,United Kingdom,7.5,2010
529156,21755,LOVE BUILDING BLOCK WORD,1,2010-10-26 16:47:00,5.95,16549.0,United Kingdom,5.95,2010
521031,84912A,PINK ROSE WASHBAG,1,2010-09-01 17:17:00,3.36,,United Kingdom,3.36,2010
577051,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,2011-11-17 14:02:00,0.85,14034.0,United Kingdom,0.85,2011
543660,22814,CARD PARTY GAMES ,1,2011-02-11 10:40:00,0.83,,United Kingdom,0.83,2011
522169,21670,BLUE SPOT CERAMIC DRAWER KNOB,4,2010-09-13 11:28:00,2.51,,United Kingdom,10.04,2010
531352,21333,CLASSIC WHITE FRAME,4,2010-11-07 13:45:00,2.95,13137.0,United Kingdom,11.8,2010
508800,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,2010-05-18 12:48:00,2.95,15311.0,United Kingdom,2.95,2010
569555,23330,DECORATIVE WICKER HEART MEDIUM,12,2011-10-05 08:17:00,1.25,17728.0,United Kingdom,15.0,2011
534319,22798,ANTIQUE GLASS DRESSING TABLE POT,3,2010-11-22 11:37:00,5.91,,United Kingdom,17.73,2010
546884,21658,GLASS  BEURRE DISH,1,2011-03-17 18:08:00,8.29,,United Kingdom,8.29,2011
527972,22602,CHRISTMAS RETROSPOT HEART WOOD,12,2010-10-20 10:10:00,0.85,15608.0,United Kingdom,10.2,2010
524490,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2010-09-29 12:22:00,0.55,14451.0,United Kingdom,1.1,2010
574528,84519B,CARROT CHARLIE+LOLA COASTER SET,24,2011-11-04 14:03:00,1.25,16782.0,United Kingdom,30.0,2011
524446,22037,ROBOT BIRTHDAY CARD,12,2010-09-29 11:19:00,0.42,14049.0,United Kingdom,5.04,2010
543024,22842,BISCUIT TIN VINTAGE RED,1,2011-02-02 14:39:00,5.95,13777.0,United Kingdom,5.95,2011
513855,85099F,JUMBO BAG STRAWBERRY,20,2010-06-29 11:23:00,1.95,15078.0,United Kingdom,39.0,2010
563680,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-08-18 12:06:00,0.83,18272.0,United Kingdom,6.64,2011
521357,79190B,RETRO PLASTIC POLKA TRAY,6,2010-09-03 16:04:00,0.85,,United Kingdom,5.1,2010
494685,20695,FLORAL BLUE MONSTER,1,2010-01-18 11:39:00,3.36,,United Kingdom,3.36,2010
534319,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,1,2010-11-22 11:37:00,2.51,,United Kingdom,2.51,2010
520509,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-08-26 13:09:00,7.95,12835.0,United Kingdom,15.9,2010
528968,22780,LIGHT GARLAND BUTTERFILES PINK,12,2010-10-26 10:22:00,3.75,14298.0,United Kingdom,45.0,2010
547993,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-03-29 09:59:00,0.55,,EIRE,13.200000000000001,2011
538349,35610A,PINK CHRISTMAS FLOCK DROPLET ,1,2010-12-10 14:59:00,2.51,,United Kingdom,2.51,2010
575726,22568,FELTCRAFT CUSHION OWL,1,2011-11-10 19:12:00,3.75,16791.0,United Kingdom,3.75,2011
527124,22512,DOORSTOP RACING CAR DESIGN,10,2010-10-14 19:46:00,3.75,14088.0,United Kingdom,37.5,2010
510983,85186A,EASTER BUNNY GARLAND OF FLOWERS,2,2010-06-04 12:23:00,0.81,,United Kingdom,1.62,2010
527306,21844,RED RETROSPOT MUG,1,2010-10-15 14:45:00,2.95,13052.0,United Kingdom,2.95,2010
508003,85169D,PINK LOVE BIRD CANDLE,1,2010-05-12 11:49:00,1.25,15012.0,United Kingdom,1.25,2010
503940,21533,RETRO SPOT LARGE MILK JUG,1,2010-04-08 14:47:00,10.17,,United Kingdom,10.17,2010
528764,22570,FELTCRAFT CUSHION RABBIT,2,2010-10-24 16:03:00,3.75,16904.0,United Kingdom,7.5,2010
544657,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-02-22 13:08:00,5.95,14895.0,United Kingdom,11.9,2011
491679,22147,FELTCRAFT BUTTERFLY HEARTS,1,2009-12-13 12:19:00,1.45,16127.0,United Kingdom,1.45,2009
557755,47566,PARTY BUNTING,16,2011-06-22 13:14:00,4.95,14733.0,United Kingdom,79.2,2011
572219,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,2011-10-21 13:17:00,2.08,17463.0,United Kingdom,4.16,2011
574547,20728,LUNCH BAG CARS BLUE,3,2011-11-04 15:08:00,1.65,17841.0,United Kingdom,4.949999999999999,2011
493395,22098,BOUDOIR SQUARE TISSUE BOX,12,2009-12-23 13:41:00,1.25,12539.0,Spain,15.0,2009
567182,23439,HAND WARMER RED LOVE HEART,24,2011-09-18 15:21:00,2.1,13334.0,United Kingdom,50.400000000000006,2011
579167,21385,IVORY HANGING DECORATION  HEART,24,2011-11-28 14:06:00,0.85,16800.0,United Kingdom,20.4,2011
493965,90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,1,2010-01-08 16:34:00,2.95,14573.0,United Kingdom,2.95,2010
521646,22544,MINI JIGSAW SPACEBOY,5,2010-09-07 13:20:00,0.85,,United Kingdom,4.25,2010
496948,21238,RED SPOTTY CUP,8,2010-02-04 18:18:00,0.85,15810.0,United Kingdom,6.8,2010
490741,21723,ALPHABET HEARTS STICKER SHEET,1,2009-12-07 17:56:00,1.7,,United Kingdom,1.7,2009
503932,20728,LUNCH BAG CARS BLUE,1,2010-04-08 13:45:00,1.65,14562.0,United Kingdom,1.65,2010
549222,22432,WATERING CAN PINK BUNNY,6,2011-04-07 10:43:00,1.95,12347.0,Iceland,11.7,2011
540026,85066,CREAM SWEETHEART MINI CHEST,1,2011-01-04 13:25:00,25.49,,United Kingdom,25.49,2011
547042,84598,BOYS ALPHABET IRON ON PATCHES,12,2011-03-20 11:00:00,0.21,,United Kingdom,2.52,2011
495372,21220,SET/4 BADGES DOGS,12,2010-01-24 12:58:00,1.25,14396.0,United Kingdom,15.0,2010
546912,22344,PARTY PIZZA DISH PINK POLKADOT,6,2011-03-17 20:12:00,0.85,15861.0,United Kingdom,5.1,2011
577690,21479,WHITE SKULL HOT WATER BOTTLE ,6,2011-11-21 11:34:00,4.25,12856.0,United Kingdom,25.5,2011
579885,23490,T-LIGHT HOLDER HANGING LOVE BIRD,3,2011-11-30 17:37:00,3.75,15444.0,United Kingdom,11.25,2011
540540,22555,PLASTERS IN TIN STRONGMAN,2,2011-01-09 15:10:00,1.65,17218.0,United Kingdom,3.3,2011
540468,84970S,HANGING HEART ZINC T-LIGHT HOLDER,6,2011-01-07 13:55:00,2.13,,United Kingdom,12.78,2011
544129,22084,PAPER CHAIN KIT EMPIRE,36,2011-02-16 11:54:00,2.95,13199.0,United Kingdom,106.2,2011
500827,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1,2010-03-10 11:10:00,1.66,,United Kingdom,1.66,2010
528102,22768,FAMILY PHOTO FRAME CORNICE,2,2010-10-20 13:40:00,9.95,15572.0,United Kingdom,19.9,2010
494016,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,2010-01-11 09:35:00,1.7,,United Kingdom,5.1,2010
501626,21590,KINGS CHOICE CIGAR BOX MATCHES ,1,2010-03-18 11:42:00,1.25,14651.0,United Kingdom,1.25,2010
533348,21815,STAR  T-LIGHT HOLDER ,1,2010-11-17 09:22:00,2.98,,United Kingdom,2.98,2010
556827,22595,GINGHAM HEART DECORATION,12,2011-06-15 10:29:00,0.85,15134.0,United Kingdom,10.2,2011
503169,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,4,2010-03-30 13:33:00,3.75,16611.0,United Kingdom,15.0,2010
558814,23206,LUNCH BAG APPLE DESIGN,10,2011-07-04 11:47:00,1.65,14049.0,United Kingdom,16.5,2011
515888,20718,RED SPOTTY SHOPPER BAG,20,2010-07-15 12:09:00,1.25,16279.0,United Kingdom,25.0,2010
526708,21245,GREEN POLKADOT PLATE ,1,2010-10-12 16:25:00,1.69,17944.0,United Kingdom,1.69,2010
506435,84596J,MIXED NUTS LIGHT GREEN BOWL,16,2010-04-29 15:34:00,1.25,12377.0,Switzerland,20.0,2010
540355,20718,RED RETROSPOT SHOPPER BAG,10,2011-01-06 15:11:00,3.36,,United Kingdom,33.6,2011
573137,23004,TRAVEL CARD WALLET PANTRY,1,2011-10-27 17:15:00,0.83,,United Kingdom,0.83,2011
501810,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2010-03-19 14:41:00,2.95,14911.0,EIRE,53.1,2010
541695,22136,LOVE HEART SOCK HANGER,1,2011-01-20 18:01:00,3.29,,United Kingdom,3.29,2011
553710,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,3,2011-05-18 15:35:00,4.25,17338.0,United Kingdom,12.75,2011
565430,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,2011-09-04 13:07:00,3.75,14335.0,Germany,7.5,2011
562999,22045,SPACEBOY GIFT WRAP,25,2011-08-11 11:51:00,0.42,15117.0,United Kingdom,10.5,2011
558886,23031,DOORKNOB CRACKED GLAZE PINK,6,2011-07-04 15:13:00,1.65,13267.0,United Kingdom,9.899999999999999,2011
506130,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2010-04-27 14:44:00,3.75,16011.0,United Kingdom,15.0,2010
515305,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-07-09 15:48:00,7.95,14911.0,EIRE,15.9,2010
489865,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-02 15:01:00,4.95,14080.0,United Kingdom,14.850000000000001,2009
560145,22962,JAM JAR WITH PINK LID,12,2011-07-15 11:04:00,0.85,13381.0,United Kingdom,10.2,2011
567328,23067,HANGING ENGRAVED METAL HEART,2,2011-09-19 14:43:00,4.15,14356.0,United Kingdom,8.3,2011
511301,22511,DOORSTOP RUSSIAN DOLL RETROSPOT,1,2010-06-07 15:32:00,3.75,14871.0,United Kingdom,3.75,2010
528105,22835,HOT WATER BOTTLE I AM SO POORLY,24,2010-10-20 13:43:00,4.25,15291.0,United Kingdom,102.0,2010
531972,22082,RIBBON REEL STRIPES DESIGN ,20,2010-11-10 12:26:00,1.65,15691.0,United Kingdom,33.0,2010
495815,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,6,2010-01-27 10:35:00,2.55,12549.0,USA,15.299999999999999,2010
577179,21116,OWL DOORSTOP,12,2011-11-18 11:20:00,4.95,18061.0,United Kingdom,59.400000000000006,2011
544601,22440,BALLOON WATER BOMB PACK OF 35,20,2011-02-22 09:00:00,0.42,16638.0,United Kingdom,8.4,2011
566238,21621,VINTAGE UNION JACK BUNTING,2,2011-09-11 11:24:00,8.5,17377.0,United Kingdom,17.0,2011
541423,22078,RIBBON REEL LACE DESIGN ,1,2011-01-17 17:54:00,4.13,,United Kingdom,4.13,2011
527759,21100,CHARLIE AND LOLA CHARLOTTE BAG,2,2010-10-18 17:11:00,1.65,14572.0,United Kingdom,3.3,2010
567853,22045,SPACEBOY GIFT WRAP,25,2011-09-22 13:31:00,0.42,15484.0,United Kingdom,10.5,2011
577698,20869,GOLD FABRIC MIRROR,7,2011-11-21 12:05:00,0.39,14963.0,United Kingdom,2.73,2011
575482,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-11-09 16:33:00,0.83,15916.0,United Kingdom,9.959999999999999,2011
545819,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-07 12:31:00,2.95,16356.0,United Kingdom,17.700000000000003,2011
501278,22056,CERAMIC PLATE LOVE HEART DESIGN,4,2010-03-15 14:01:00,1.49,17180.0,United Kingdom,5.96,2010
553074,23006,TRAVEL CARD WALLET FLOWER MEADOW,4,2011-05-13 11:45:00,0.42,15529.0,United Kingdom,1.68,2011
573580,22107,PIZZA PLATE IN BOX,1,2011-10-31 14:21:00,7.46,,United Kingdom,7.46,2011
548739,22222,CAKE PLATE LOVEBIRD WHITE,1,2011-04-04 11:28:00,4.95,15493.0,United Kingdom,4.95,2011
500341,22268,EASTER DECORATION SITTING BUNNY,1,2010-03-07 14:31:00,0.85,16466.0,United Kingdom,0.85,2010
541552,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-01-19 11:15:00,0.55,15039.0,United Kingdom,0.55,2011
537369,21089,SET/6 GREEN SPRING PAPER CUPS,2,2010-12-06 12:41:00,0.65,17860.0,United Kingdom,1.3,2010
572309,22806,SET OF 6 T-LIGHTS WEDDING CAKE ,1,2011-10-23 15:29:00,2.95,14432.0,United Kingdom,2.95,2011
530709,21819,GLITTER CHRISTMAS STAR ,3,2010-11-04 11:29:00,0.85,16887.0,United Kingdom,2.55,2010
550651,21397,BLUE POLKADOT EGG CUP ,2,2011-04-19 16:52:00,0.39,15436.0,United Kingdom,0.78,2011
580615,23469,CARD HOLDER LOVE BIRD SMALL,6,2011-12-05 12:05:00,4.15,16873.0,United Kingdom,24.900000000000002,2011
545415,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-03-02 13:03:00,0.85,15641.0,United Kingdom,8.5,2011
518134,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-08-04 15:02:00,1.25,15064.0,United Kingdom,30.0,2010
553034,22418,10 COLOUR SPACEBOY PEN,120,2011-05-12 20:03:00,0.85,17970.0,United Kingdom,102.0,2011
540352,22074,6 RIBBONS SHIMMERING PINKS ,6,2011-01-06 14:27:00,0.85,,United Kingdom,5.1,2011
553463,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-05-17 11:02:00,4.95,13488.0,United Kingdom,14.850000000000001,2011
559128,22383,LUNCH BAG SUKI DESIGN ,3,2011-07-06 12:39:00,1.65,17238.0,United Kingdom,4.949999999999999,2011
539631,21982,PACK OF 12 SUKI TISSUES ,1,2010-12-20 15:03:00,0.85,,United Kingdom,0.85,2010
535392,22219,LOVEBIRD HANGING DECORATION WHITE ,10,2010-11-26 10:19:00,0.85,17790.0,United Kingdom,8.5,2010
574837,22197,POPCORN HOLDER,100,2011-11-07 11:33:00,0.72,15785.0,United Kingdom,72.0,2011
535803,47563A,RETRO LONGBOARD IRONING BOARD COVER,3,2010-11-28 14:57:00,3.75,14410.0,United Kingdom,11.25,2010
541214,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-01-14 13:41:00,5.95,15570.0,United Kingdom,11.9,2011
514339,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,2010-07-01 14:49:00,0.85,15062.0,United Kingdom,10.2,2010
504810,22381,TOY TIDY PINK RETROSPOT  ,5,2010-04-16 12:43:00,2.1,15628.0,United Kingdom,10.5,2010
518062,22624,IVORY KITCHEN SCALES,2,2010-08-04 12:22:00,8.5,15757.0,United Kingdom,17.0,2010
493375,20982,12 PENCILS TALL TUBE SKULLS,1,2009-12-23 12:07:00,0.85,15514.0,United Kingdom,0.85,2009
532557,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2010-11-12 12:49:00,0.85,13032.0,United Kingdom,5.1,2010
533740,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2010-11-18 14:07:00,2.51,,United Kingdom,7.529999999999999,2010
498441,21355,TOAST ITS - I LOVE YOU ,1,2010-02-19 09:37:00,2.51,,United Kingdom,2.51,2010
505178,21086,SET/6 RED SPOTTY PAPER CUPS,3,2010-04-20 13:48:00,0.65,17861.0,United Kingdom,1.9500000000000002,2010
525312,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2010-10-05 10:41:00,12.75,15712.0,United Kingdom,12.75,2010
574059,20931,BLUE POT PLANT CANDLE ,1,2011-11-02 14:13:00,2.95,14646.0,Netherlands,2.95,2011
519396,82494L,WOODEN FRAME ANTIQUE WHITE ,1,2010-08-16 15:36:00,2.95,15039.0,United Kingdom,2.95,2010
533350,20724,RED RETROSPOT CHARLOTTE BAG,20,2010-11-17 09:41:00,0.85,14282.0,United Kingdom,17.0,2010
556812,21137,BLACK RECORD COVER FRAME,1,2011-06-14 17:25:00,7.46,,United Kingdom,7.46,2011
511972,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2010-06-11 14:35:00,2.51,,United Kingdom,2.51,2010
523198,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-09-21 09:17:00,4.95,14227.0,United Kingdom,14.850000000000001,2010
